file,line,kind,func,context
src/composing/analysis/key/keymodeanalyzer.cpp,284,if,scoreTriadEvidence,if      (pc == tonic)       { evidenceOut.tonicWeight       += w; }
src/composing/analysis/key/keymodeanalyzer.cpp,285,else-if,scoreTriadEvidence,else if (pc == third)       { evidenceOut.thirdWeight       += w; }
src/composing/analysis/key/keymodeanalyzer.cpp,286,else-if,scoreTriadEvidence,else if (pc == fifth)       { evidenceOut.fifthWeight       += w; }
src/composing/analysis/key/keymodeanalyzer.cpp,287,else-if,scoreTriadEvidence,else if (pc == leadingTone) { evidenceOut.leadingToneWeight += w; }
src/composing/analysis/key/keymodeanalyzer.cpp,288,else-if,scoreTriadEvidence,else if (inScale[static_cast<size_t>(pc)]) { extraScaleWeight += w; }
src/composing/analysis/key/keymodeanalyzer.cpp,302,if,scoreTriadEvidence,if (evidenceOut.hasCompleteTriad) {
src/composing/analysis/key/keymodeanalyzer.cpp,304,else-if,scoreTriadEvidence,} else if (!hasTonic) {
src/composing/analysis/key/keymodeanalyzer.cpp,328,ternary,scoreCharacteristicPitch,const int pc2 = (cond.interval2 >= 0) ? (tonicPc + cond.interval2) % 12 : -1;
src/composing/analysis/key/keymodeanalyzer.cpp,335,if,scoreCharacteristicPitch,if (pc == pc1) { weight1 += w; }
src/composing/analysis/key/keymodeanalyzer.cpp,336,if,scoreCharacteristicPitch,if (pc2 >= 0 && pc == pc2) { weight2 += w; }
src/composing/analysis/key/keymodeanalyzer.cpp,342,if,scoreCharacteristicPitch,if (cond.interval2 < 0) {
src/composing/analysis/key/keymodeanalyzer.cpp,344,ternary,scoreCharacteristicPitch,return has1 ? prefs.characteristicPitchBoost : prefs.characteristicPitchPenalty;
src/composing/analysis/key/keymodeanalyzer.cpp,347,if,scoreCharacteristicPitch,if (cond.requireBoth) {
src/composing/analysis/key/keymodeanalyzer.cpp,348,if,scoreCharacteristicPitch,if (has1 && has2) { return prefs.characteristicPitchBoost; }
src/composing/analysis/key/keymodeanalyzer.cpp,349,if,scoreCharacteristicPitch,if (has1)         { return prefs.characteristicPitchBoost * 0.5; }
src/composing/analysis/key/keymodeanalyzer.cpp,354,ternary,scoreCharacteristicPitch,return has1 ? prefs.characteristicPitchBoost : prefs.characteristicPitchPenalty;
src/composing/analysis/key/keymodeanalyzer.cpp,370,if,scoreTrueLeadingTone,if (normalizePc(p.pitch) == ltPc) {
src/composing/analysis/key/keymodeanalyzer.cpp,374,ternary,scoreTrueLeadingTone,return (ltWeight > 0.1) ? prefs.trueLeadingToneBoost : 0.0;
src/composing/analysis/key/keymodeanalyzer.cpp,380,switch,scoreModePrior,switch (modeIndex) {
src/composing/analysis/key/keymodeanalyzer.cpp,382,case,scoreModePrior,case  0: return prefs.modePriorIonian;
src/composing/analysis/key/keymodeanalyzer.cpp,383,case,scoreModePrior,case  1: return prefs.modePriorDorian;
src/composing/analysis/key/keymodeanalyzer.cpp,384,case,scoreModePrior,case  2: return prefs.modePriorPhrygian;
src/composing/analysis/key/keymodeanalyzer.cpp,385,case,scoreModePrior,case  3: return prefs.modePriorLydian;
src/composing/analysis/key/keymodeanalyzer.cpp,386,case,scoreModePrior,case  4: return prefs.modePriorMixolydian;
src/composing/analysis/key/keymodeanalyzer.cpp,387,case,scoreModePrior,case  5: return prefs.modePriorAeolian;
src/composing/analysis/key/keymodeanalyzer.cpp,388,case,scoreModePrior,case  6: return prefs.modePriorLocrian;
src/composing/analysis/key/keymodeanalyzer.cpp,390,case,scoreModePrior,case  7: return prefs.modePriorMelodicMinor;
src/composing/analysis/key/keymodeanalyzer.cpp,391,case,scoreModePrior,case  8: return prefs.modePriorDorianB2;
src/composing/analysis/key/keymodeanalyzer.cpp,392,case,scoreModePrior,case  9: return prefs.modePriorLydianAugmented;
src/composing/analysis/key/keymodeanalyzer.cpp,393,case,scoreModePrior,case 10: return prefs.modePriorLydianDominant;
src/composing/analysis/key/keymodeanalyzer.cpp,394,case,scoreModePrior,case 11: return prefs.modePriorMixolydianB6;
src/composing/analysis/key/keymodeanalyzer.cpp,395,case,scoreModePrior,case 12: return prefs.modePriorAeolianB5;
src/composing/analysis/key/keymodeanalyzer.cpp,396,case,scoreModePrior,case 13: return prefs.modePriorAltered;
src/composing/analysis/key/keymodeanalyzer.cpp,398,case,scoreModePrior,case 14: return prefs.modePriorHarmonicMinor;
src/composing/analysis/key/keymodeanalyzer.cpp,399,case,scoreModePrior,case 15: return prefs.modePriorLocrianSharp6;
src/composing/analysis/key/keymodeanalyzer.cpp,400,case,scoreModePrior,case 16: return prefs.modePriorIonianSharp5;
src/composing/analysis/key/keymodeanalyzer.cpp,401,case,scoreModePrior,case 17: return prefs.modePriorDorianSharp4;
src/composing/analysis/key/keymodeanalyzer.cpp,402,case,scoreModePrior,case 18: return prefs.modePriorPhrygianDominant;
src/composing/analysis/key/keymodeanalyzer.cpp,403,case,scoreModePrior,case 19: return prefs.modePriorLydianSharp2;
src/composing/analysis/key/keymodeanalyzer.cpp,404,case,scoreModePrior,case 20: return prefs.modePriorAlteredDomBB7;
src/composing/analysis/key/keymodeanalyzer.cpp,437,if,tonalCenterScore,if (eval.evidence.hasCompleteTriad) {
src/composing/analysis/key/keymodeanalyzer.cpp,463,if,applyPairwiseDisambiguation,if (evalA.evidence.hasCompleteTriad && aHasTonic && !bHasTonic) {
src/composing/analysis/key/keymodeanalyzer.cpp,467,if,applyPairwiseDisambiguation,if (evalB.evidence.hasCompleteTriad && bHasTonic && !aHasTonic) {
src/composing/analysis/key/keymodeanalyzer.cpp,476,if,applyPairwiseDisambiguation,if (evalA.evidence.hasCompleteTriad && aHasTonic && bHasTonic && !evalB.evidence.hasCompleteTriad) {
src/composing/analysis/key/keymodeanalyzer.cpp,479,if,applyPairwiseDisambiguation,if (evalB.evidence.hasCompleteTriad && bHasTonic && aHasTonic && !evalA.evidence.hasCompleteTriad) {
src/composing/analysis/key/keymodeanalyzer.cpp,482,if,applyPairwiseDisambiguation,if (aHasTonic && !bHasTonic) {
src/composing/analysis/key/keymodeanalyzer.cpp,485,if,applyPairwiseDisambiguation,if (bHasTonic && !aHasTonic) {
src/composing/analysis/key/keymodeanalyzer.cpp,503,if,modeIsCompatibleWithDeclared,if (declared == KeySigMode::Ionian) {
src/composing/analysis/key/keymodeanalyzer.cpp,507,if,modeIsCompatibleWithDeclared,if (declared == KeySigMode::Aeolian) {
src/composing/analysis/key/keymodeanalyzer.cpp,526,ternary,keySignatureFifthsForKey,const size_t modeIndex = keyModeIndex(isMajor ? KeySigMode::Ionian : KeySigMode::Aeolian);
src/composing/analysis/key/keymodeanalyzer.cpp,549,if,analyzeKeyMode,if (dumpOut) {
src/composing/analysis/key/keymodeanalyzer.cpp,552,if,analyzeKeyMode,if (pitches.empty()) {
src/composing/analysis/key/keymodeanalyzer.cpp,598,if,analyzeKeyMode,if (declaredMode.has_value()) {
src/composing/analysis/key/keymodeanalyzer.cpp,600,if,analyzeKeyMode,"if (!modeIsCompatibleWithDeclared(candidate, *declaredMode)) {"
src/composing/analysis/key/keymodeanalyzer.cpp,613,if,analyzeKeyMode,if (keySignatureFifths >= -7 && keySignatureFifths <= 7) {
src/composing/analysis/key/keymodeanalyzer.cpp,645,if,analyzeKeyMode,if (keySignatureFifths >= -7 && keySignatureFifths <= 7) {
src/composing/analysis/key/keymodeanalyzer.cpp,669,if,analyzeKeyMode,if (!bestByCenter.has_value()
src/composing/analysis/key/keymodeanalyzer.cpp,676,if,analyzeKeyMode,if (!bestByRaw.has_value() || eval.score > bestByRaw->rawScore) {
src/composing/analysis/key/keymodeanalyzer.cpp,690,ternary,analyzeKeyMode,const FamilyWinner& chosen = allowTonalCenterOverride ? *bestByCenter : *bestByRaw;
src/composing/analysis/key/keymodeanalyzer.cpp,699,if,analyzeKeyMode,if (eval.score > bestScore) {
src/composing/analysis/key/keymodeanalyzer.cpp,739,if,analyzeKeyMode,if (results.size() >= 3) {
src/composing/analysis/key/keymodeanalyzer.cpp,745,if,analyzeKeyMode,if (fifths == best.keySignatureFifths && mode == best.mode) {
src/composing/analysis/key/keymodeanalyzer.cpp,762,if,analyzeKeyMode,if (!results.empty()) {
src/composing/analysis/key/keymodeanalyzer.cpp,764,ternary,analyzeKeyMode,const double runnerUpScore = (results.size() >= 2) ? results[1].score : 0.0;
src/composing/analysis/key/keymodeanalyzer.cpp,770,if,analyzeKeyMode,if (i == 0) {
src/composing/analysis/key/keymodeanalyzer.cpp,773,ternary,analyzeKeyMode,const double iGap = results[i].score - ((i + 1 < results.size()) ? results[i + 1].score : 0.0);
src/composing/analysis/key/keymodeanalyzer.cpp,788,if,analyzeKeyMode,if (dumpOut) {
src/composing/analysis/key/keymodeanalyzer.cpp,799,if,analyzeKeyMode,if (declaredMode.has_value()) {
src/composing/analysis/key/keymodeanalyzer.cpp,803,ternary,analyzeKeyMode,const double declaredPenalty = declaredApplied ? prefs.declaredModePenalty : 0.0;
src/composing/analysis/key/keymodeanalyzer.cpp,841,ternary,keyModeScaleIntervals,return MODES[modeIdx < MODES.size() ? modeIdx : 0].intervals;
src/composing/analysis/key/keymodeanalyzer.h,61,switch,keyModeIsMajor,switch (m) {
src/composing/analysis/key/keymodeanalyzer.h,62,case,keyModeIsMajor,case KeySigMode::Ionian:
src/composing/analysis/key/keymodeanalyzer.h,63,case,keyModeIsMajor,case KeySigMode::Lydian:
src/composing/analysis/key/keymodeanalyzer.h,64,case,keyModeIsMajor,case KeySigMode::Mixolydian:
src/composing/analysis/key/keymodeanalyzer.h,65,case,keyModeIsMajor,case KeySigMode::LydianAugmented:
src/composing/analysis/key/keymodeanalyzer.h,66,case,keyModeIsMajor,case KeySigMode::LydianDominant:
src/composing/analysis/key/keymodeanalyzer.h,67,case,keyModeIsMajor,case KeySigMode::MixolydianB6:
src/composing/analysis/key/keymodeanalyzer.h,68,case,keyModeIsMajor,case KeySigMode::IonianSharp5:
src/composing/analysis/key/keymodeanalyzer.h,69,case,keyModeIsMajor,case KeySigMode::PhrygianDominant:
src/composing/analysis/key/keymodeanalyzer.h,70,case,keyModeIsMajor,case KeySigMode::LydianSharp2:
src/composing/analysis/key/keymodeformatting.cpp,79,switch,keyModeTonicName,switch (mode) {
src/composing/analysis/key/keymodeformatting.cpp,81,case,keyModeTonicName,case KeySigMode::Ionian:           return IONIAN_NAMES[idx];
src/composing/analysis/key/keymodeformatting.cpp,82,case,keyModeTonicName,case KeySigMode::Dorian:           return DORIAN_NAMES[idx];
src/composing/analysis/key/keymodeformatting.cpp,83,case,keyModeTonicName,case KeySigMode::Phrygian:         return PHRYGIAN_NAMES[idx];
src/composing/analysis/key/keymodeformatting.cpp,84,case,keyModeTonicName,case KeySigMode::Lydian:           return LYDIAN_NAMES[idx];
src/composing/analysis/key/keymodeformatting.cpp,85,case,keyModeTonicName,case KeySigMode::Mixolydian:       return MIXOLYDIAN_NAMES[idx];
src/composing/analysis/key/keymodeformatting.cpp,86,case,keyModeTonicName,case KeySigMode::Aeolian:          return AEOLIAN_NAMES[idx];
src/composing/analysis/key/keymodeformatting.cpp,87,case,keyModeTonicName,case KeySigMode::Locrian:          return LOCRIAN_NAMES[idx];
src/composing/analysis/key/keymodeformatting.cpp,89,case,keyModeTonicName,case KeySigMode::MelodicMinor:     return DORIAN_NAMES[idx];
src/composing/analysis/key/keymodeformatting.cpp,90,case,keyModeTonicName,case KeySigMode::DorianB2:         return PHRYGIAN_NAMES[idx];
src/composing/analysis/key/keymodeformatting.cpp,91,case,keyModeTonicName,case KeySigMode::LydianAugmented:  return LYDIAN_NAMES[idx];
src/composing/analysis/key/keymodeformatting.cpp,92,case,keyModeTonicName,case KeySigMode::LydianDominant:   return MIXOLYDIAN_NAMES[idx];
src/composing/analysis/key/keymodeformatting.cpp,93,case,keyModeTonicName,case KeySigMode::MixolydianB6:     return AEOLIAN_NAMES[idx];
src/composing/analysis/key/keymodeformatting.cpp,94,case,keyModeTonicName,case KeySigMode::AeolianB5:        return LOCRIAN_NAMES[idx];
src/composing/analysis/key/keymodeformatting.cpp,95,case,keyModeTonicName,case KeySigMode::Altered:          return ALTERED_NAMES[idx];
src/composing/analysis/key/keymodeformatting.cpp,97,case,keyModeTonicName,case KeySigMode::HarmonicMinor:    return AEOLIAN_NAMES[idx];
src/composing/analysis/key/keymodeformatting.cpp,98,case,keyModeTonicName,case KeySigMode::LocrianSharp6:    return LOCRIAN_NAMES[idx];
src/composing/analysis/key/keymodeformatting.cpp,99,case,keyModeTonicName,case KeySigMode::IonianSharp5:     return IONIAN_NAMES[idx];
src/composing/analysis/key/keymodeformatting.cpp,100,case,keyModeTonicName,case KeySigMode::DorianSharp4:     return DORIAN_NAMES[idx];
src/composing/analysis/key/keymodeformatting.cpp,101,case,keyModeTonicName,case KeySigMode::PhrygianDominant: return PHRYGIAN_NAMES[idx];
src/composing/analysis/key/keymodeformatting.cpp,102,case,keyModeTonicName,case KeySigMode::LydianSharp2:     return LYDIAN_NAMES[idx];
src/composing/analysis/key/keymodeformatting.cpp,103,case,keyModeTonicName,case KeySigMode::AlteredDomBB7:    return ALTERED_DOM_BB7_NAMES[idx];
src/composing/analysis/key/keymodeformatting.cpp,110,switch,keyModeSuffix,switch (mode) {
src/composing/analysis/key/keymodeformatting.cpp,112,case,keyModeSuffix,"case KeySigMode::Ionian:           return ""maj"";"
src/composing/analysis/key/keymodeformatting.cpp,113,case,keyModeSuffix,"case KeySigMode::Dorian:           return ""Dor"";"
src/composing/analysis/key/keymodeformatting.cpp,114,case,keyModeSuffix,"case KeySigMode::Phrygian:         return ""Phryg"";"
src/composing/analysis/key/keymodeformatting.cpp,115,case,keyModeSuffix,"case KeySigMode::Lydian:           return ""Lyd"";"
src/composing/analysis/key/keymodeformatting.cpp,116,case,keyModeSuffix,"case KeySigMode::Mixolydian:       return ""Mixolyd"";"
src/composing/analysis/key/keymodeformatting.cpp,117,case,keyModeSuffix,"case KeySigMode::Aeolian:          return ""min"";"
src/composing/analysis/key/keymodeformatting.cpp,118,case,keyModeSuffix,"case KeySigMode::Locrian:          return ""Loc"";"
src/composing/analysis/key/keymodeformatting.cpp,120,case,keyModeSuffix,"case KeySigMode::MelodicMinor:     return ""mel"";"
src/composing/analysis/key/keymodeformatting.cpp,121,case,keyModeSuffix,"case KeySigMode::DorianB2:         return ""Dor\u266d2"";"
src/composing/analysis/key/keymodeformatting.cpp,122,case,keyModeSuffix,"case KeySigMode::LydianAugmented:  return ""Lyd+"";"
src/composing/analysis/key/keymodeformatting.cpp,123,case,keyModeSuffix,"case KeySigMode::LydianDominant:   return ""Lyd\u266d7"";"
src/composing/analysis/key/keymodeformatting.cpp,124,case,keyModeSuffix,"case KeySigMode::MixolydianB6:     return ""Mix\u266d6"";"
src/composing/analysis/key/keymodeformatting.cpp,125,case,keyModeSuffix,"case KeySigMode::AeolianB5:        return ""Loc#2"";"
src/composing/analysis/key/keymodeformatting.cpp,126,case,keyModeSuffix,"case KeySigMode::Altered:          return ""alt"";"
src/composing/analysis/key/keymodeformatting.cpp,128,case,keyModeSuffix,"case KeySigMode::HarmonicMinor:    return ""harm"";"
src/composing/analysis/key/keymodeformatting.cpp,129,case,keyModeSuffix,"case KeySigMode::LocrianSharp6:    return ""Loc#6"";"
src/composing/analysis/key/keymodeformatting.cpp,130,case,keyModeSuffix,"case KeySigMode::IonianSharp5:     return ""Ion+"";"
src/composing/analysis/key/keymodeformatting.cpp,131,case,keyModeSuffix,"case KeySigMode::DorianSharp4:     return ""Dor#4"";"
src/composing/analysis/key/keymodeformatting.cpp,132,case,keyModeSuffix,"case KeySigMode::PhrygianDominant: return ""PhrygDom"";"
src/composing/analysis/key/keymodeformatting.cpp,133,case,keyModeSuffix,"case KeySigMode::LydianSharp2:     return ""Lyd#2"";"
src/composing/analysis/key/keymodeformatting.cpp,134,case,keyModeSuffix,"case KeySigMode::AlteredDomBB7:    return ""altDom"";"
src/composing/analysis/key/keymodesequence.cpp,146,if,buildLattice,if (!ctx.empty()) {
src/composing/analysis/key/keymodesequence.cpp,149,if,buildLattice,if (dump.empty()) {
src/composing/analysis/key/keymodesequence.cpp,180,if,stateIndexForResult,if (states[i].tonicPc == r.tonicPc && states[i].mode == r.mode) {
src/composing/analysis/key/keymodesequence.cpp,206,if,populateEmissionConfidence,if (t < 0 || t >= static_cast<int>(lat.emissions.size())) {
src/composing/analysis/key/keymodesequence.cpp,210,if,populateEmissionConfidence,if (ci < 0) {
src/composing/analysis/key/keymodesequence.cpp,217,if,populateEmissionConfidence,if (static_cast<int>(s) == ci) {
src/composing/analysis/key/keymodesequence.cpp,222,ternary,populateEmissionConfidence,const double runnerUp = (bestOther == NEG_INF) ? 0.0 : bestOther;   // single-state → vs 0
src/composing/analysis/key/keymodesequence.cpp,234,if,changeCost,if (a.tonicPc == b.tonicPc && a.mode == b.mode) {
src/composing/analysis/key/keymodesequence.cpp,238,ternary,changeCost,const double relativeExtra = (a.ionianPc == b.ionianPc) ? seqPrefs.relativePairExtraCost : 0.0;
src/composing/analysis/key/keymodesequence.cpp,251,if,decodeLattice,if (T == 0 || S == 0) {
src/composing/analysis/key/keymodesequence.cpp,256,if,decodeLattice,if (t == 0 && pinFirstState >= 0) {
src/composing/analysis/key/keymodesequence.cpp,259,if,decodeLattice,if (t == T - 1 && pinLastState >= 0) {
src/composing/analysis/key/keymodesequence.cpp,269,if,decodeLattice,"if (allowed(0, s)) {"
src/composing/analysis/key/keymodesequence.cpp,275,if,decodeLattice,"if (!allowed(t, s)) {"
src/composing/analysis/key/keymodesequence.cpp,281,if,decodeLattice,if (alpha[t - 1][sp] == NEG_INF) {
src/composing/analysis/key/keymodesequence.cpp,285,if,decodeLattice,if (v > best) {
src/composing/analysis/key/keymodesequence.cpp,290,if,decodeLattice,if (bestPrev >= 0) {
src/composing/analysis/key/keymodesequence.cpp,301,if,decodeLattice,if (alpha[T - 1][s] > endBest) {
src/composing/analysis/key/keymodesequence.cpp,307,if,decodeLattice,if (endState >= 0) {
src/composing/analysis/key/keymodesequence.cpp,311,ternary,decodeLattice,s = (t > 0) ? back[t][s] : -1;
src/composing/analysis/key/keymodesequence.cpp,312,if,decodeLattice,if (s < 0 && t > 0) {
src/composing/analysis/key/keymodesequence.cpp,317,if,decodeLattice,if (alpha[t - 1][q] > b) { b = alpha[t - 1][q]; s = q; }
src/composing/analysis/key/keymodesequence.cpp,326,if,decodeLattice,"if (allowed(T - 1, s)) {"
src/composing/analysis/key/keymodesequence.cpp,332,if,decodeLattice,"if (!allowed(t, s)) {"
src/composing/analysis/key/keymodesequence.cpp,337,if,decodeLattice,if (beta[t + 1][s2] == NEG_INF) {
src/composing/analysis/key/keymodesequence.cpp,342,if,decodeLattice,if (v > best) {
src/composing/analysis/key/keymodesequence.cpp,356,ternary,decodeLattice,const int w = (chosen[t] >= 0) ? chosen[t] : 0;
src/composing/analysis/key/keymodesequence.cpp,365,if,decodeLattice,if (alpha[t][s] == NEG_INF || beta[t][s] == NEG_INF) {
src/composing/analysis/key/keymodesequence.cpp,368,if,decodeLattice,if (s == w) {
src/composing/analysis/key/keymodesequence.cpp,373,if,decodeLattice,if (total > secondBest) {
src/composing/analysis/key/keymodesequence.cpp,378,ternary,decodeLattice,? alpha[t][w] + beta[t][w] : NEG_INF;
src/composing/analysis/key/keymodesequence.cpp,380,ternary,decodeLattice,? kSingleStateConfidence
src/composing/analysis/key/keymodesequence.cpp,389,ternary,decodeLattice,? static_cast<int>(ranked.size())
src/composing/analysis/key/keymodesequence.cpp,429,if,redecodeRange,if (first < 0 || last >= T || first > last) {
src/composing/analysis/key/keyresolver.cpp,117,if,partialSignatureCorrection,if (!isMajor && !isMinor) {
src/composing/analysis/key/keyresolver.cpp,121,ternary,partialSignatureCorrection,const int neighborFifths = isMajor ? notatedFifths + 1 : notatedFifths - 1;
src/composing/analysis/key/keyresolver.cpp,122,if,partialSignatureCorrection,if (neighborFifths < -7 || neighborFifths > 7) {
src/composing/analysis/key/keyresolver.cpp,131,if,partialSignatureCorrection,if (scaleN[static_cast<size_t>(pc)] && !scaleS[static_cast<size_t>(pc)]) { flipsIn = pc; }
src/composing/analysis/key/keyresolver.cpp,132,if,partialSignatureCorrection,if (scaleS[static_cast<size_t>(pc)] && !scaleN[static_cast<size_t>(pc)]) { flipsOut = pc; }
src/composing/analysis/key/keyresolver.cpp,134,if,partialSignatureCorrection,if (flipsIn < 0 || flipsOut < 0) {
src/composing/analysis/key/keyresolver.cpp,143,if,partialSignatureCorrection,if (!firstMeasure) {
src/composing/analysis/key/keyresolver.cpp,152,if,partialSignatureCorrection,if (static_cast<int>(sc->staff(clampedStaffIdx)->keySigEvent(segTick).concertKey()) != notatedFifths) {
src/composing/analysis/key/keyresolver.cpp,156,if,partialSignatureCorrection,"if (excludeStaves.count(si) || !ebr::staffIsEligible(sc, si, segTick)) {"
src/composing/analysis/key/keyresolver.cpp,161,if,partialSignatureCorrection,if (!cr || !cr->isChord() || cr->isGrace()) {
src/composing/analysis/key/keyresolver.cpp,167,if,partialSignatureCorrection,if (!n->play() || !n->visible()) {
src/composing/analysis/key/keyresolver.cpp,178,if,partialSignatureCorrection,if (total <= 0.0) {
src/composing/analysis/key/keyresolver.cpp,186,if,partialSignatureCorrection,if (wIn > kPervasiveFraction * total && wIn >= kDominanceRatio * wOut) {
src/composing/analysis/key/keyresolver.cpp,198,if,promoteWinnerInPlace,if (it != results.end() && it != results.begin()) {
src/composing/analysis/key/keyresolver.cpp,225,switch,resolveKeySignatureContext,switch (keySig.mode()) {
src/composing/analysis/key/keyresolver.cpp,226,case,resolveKeySignatureContext,case EMode::MAJOR:
src/composing/analysis/key/keyresolver.cpp,227,case,resolveKeySignatureContext,case EMode::IONIAN:      out.declaredMode = KeySigMode::Ionian;     break;
src/composing/analysis/key/keyresolver.cpp,228,case,resolveKeySignatureContext,case EMode::MINOR:
src/composing/analysis/key/keyresolver.cpp,229,case,resolveKeySignatureContext,case EMode::AEOLIAN:     out.declaredMode = KeySigMode::Aeolian;    break;
src/composing/analysis/key/keyresolver.cpp,230,case,resolveKeySignatureContext,case EMode::DORIAN:      out.declaredMode = KeySigMode::Dorian;     break;
src/composing/analysis/key/keyresolver.cpp,231,case,resolveKeySignatureContext,case EMode::PHRYGIAN:    out.declaredMode = KeySigMode::Phrygian;   break;
src/composing/analysis/key/keyresolver.cpp,232,case,resolveKeySignatureContext,case EMode::LYDIAN:      out.declaredMode = KeySigMode::Lydian;     break;
src/composing/analysis/key/keyresolver.cpp,233,case,resolveKeySignatureContext,case EMode::MIXOLYDIAN:  out.declaredMode = KeySigMode::Mixolydian; break;
src/composing/analysis/key/keyresolver.cpp,234,case,resolveKeySignatureContext,case EMode::LOCRIAN:     out.declaredMode = KeySigMode::Locrian;    break;
src/composing/analysis/key/keyresolver.cpp,242,if,resolveKeySignatureContext,if (prefs.ignoreDeclaredMode) {
src/composing/analysis/key/keyresolver.cpp,247,if,resolveKeySignatureContext,if (out.declaredMode.has_value()) {
src/composing/analysis/key/keyresolver.cpp,276,if,resolveKeyAndModeRanked,if (dumpOut) {
src/composing/analysis/key/keyresolver.cpp,280,ternary,resolveKeyAndModeRanked,? static_cast<int>(keyModeIndex(*declaredMode)) : -1;
src/composing/analysis/key/keyresolver.cpp,288,ternary,resolveKeyAndModeRanked,? tick - lookbackDuration
src/composing/analysis/key/keyresolver.cpp,315,ternary,resolveKeyAndModeRanked,dumpOut ? &dumpOut->candidates : nullptr);
src/composing/analysis/key/keyresolver.cpp,316,if,resolveKeyAndModeRanked,if (dumpOut) { dumpOut->lookaheadBeatsUsed = lookaheadBeats; }
src/composing/analysis/key/keyresolver.cpp,322,if,resolveKeyAndModeRanked,if (confident || atMax) {
src/composing/analysis/key/keyresolver.cpp,329,if,resolveKeyAndModeRanked,if (results.empty() || shv::distinctPitchClasses(ctx) < 3) {
src/composing/analysis/key/keyresolver.cpp,330,if,resolveKeyAndModeRanked,"if (dumpOut) { dumpOut->pathTaken = ""fallback""; }"
src/composing/analysis/key/keyresolver.cpp,340,if,resolveKeyAndModeRanked,if (prevResult != nullptr && results.front().mode != prevResult->mode) {
src/composing/analysis/key/keyresolver.cpp,342,ternary,resolveKeyAndModeRanked,? prefs.relativeKeyHysteresisMargin
src/composing/analysis/key/keyresolver.cpp,344,if,resolveKeyAndModeRanked,if (results.front().score < prevResult->score + hysteresis) {
src/composing/analysis/key/keyresolver.cpp,351,if,resolveKeyAndModeRanked,if (dumpOut && (results.front().mode != beforeMode
src/composing/analysis/region/regionanalyzer.cpp,80,ternary,makeChordPathNode,? 0.0 : gateCtx.rawCandidates[0].score;
src/composing/analysis/region/regionanalyzer.cpp,82,ternary,makeChordPathNode,? gateCtx.rawCandidates[0].score - gateCtx.rawCandidates[1].score
src/composing/analysis/region/regionanalyzer.cpp,95,ternary,measureTicksBefore,const Measure* m = score->tick2measure(Fraction::fromTicks(tick > 0 ? tick - 1 : 0));
src/composing/analysis/region/regionanalyzer.cpp,96,if,measureTicksBefore,if (m) {
src/composing/analysis/region/regionanalyzer.cpp,98,if,measureTicksBefore,if (t > 0) {
src/composing/analysis/region/regionanalyzer.cpp,118,if,coalesceShortSameRootRuns,if (regions.size() <= 1) {
