file,line,value,func,context
src/composing/analysis/key/keymodeanalyzer.cpp,53,5,<file-scope>,"{ ""Melodic Minor"",       { 0, 2, 3, 5, 7, 9, 11 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,53,7,<file-scope>,"{ ""Melodic Minor"",       { 0, 2, 3, 5, 7, 9, 11 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,53,9,<file-scope>,"{ ""Melodic Minor"",       { 0, 2, 3, 5, 7, 9, 11 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,53,11,<file-scope>,"{ ""Melodic Minor"",       { 0, 2, 3, 5, 7, 9, 11 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,54,3,<file-scope>,"{ ""Dorian b2"",           { 0, 1, 3, 5, 7, 9, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,54,5,<file-scope>,"{ ""Dorian b2"",           { 0, 1, 3, 5, 7, 9, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,54,7,<file-scope>,"{ ""Dorian b2"",           { 0, 1, 3, 5, 7, 9, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,54,9,<file-scope>,"{ ""Dorian b2"",           { 0, 1, 3, 5, 7, 9, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,54,10,<file-scope>,"{ ""Dorian b2"",           { 0, 1, 3, 5, 7, 9, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,55,2,<file-scope>,"{ ""Lydian Augmented"",    { 0, 2, 4, 6, 8, 9, 11 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,55,4,<file-scope>,"{ ""Lydian Augmented"",    { 0, 2, 4, 6, 8, 9, 11 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,55,6,<file-scope>,"{ ""Lydian Augmented"",    { 0, 2, 4, 6, 8, 9, 11 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,55,8,<file-scope>,"{ ""Lydian Augmented"",    { 0, 2, 4, 6, 8, 9, 11 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,55,9,<file-scope>,"{ ""Lydian Augmented"",    { 0, 2, 4, 6, 8, 9, 11 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,55,11,<file-scope>,"{ ""Lydian Augmented"",    { 0, 2, 4, 6, 8, 9, 11 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,56,2,<file-scope>,"{ ""Lydian Dominant"",     { 0, 2, 4, 6, 7, 9, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,56,4,<file-scope>,"{ ""Lydian Dominant"",     { 0, 2, 4, 6, 7, 9, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,56,6,<file-scope>,"{ ""Lydian Dominant"",     { 0, 2, 4, 6, 7, 9, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,56,7,<file-scope>,"{ ""Lydian Dominant"",     { 0, 2, 4, 6, 7, 9, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,56,9,<file-scope>,"{ ""Lydian Dominant"",     { 0, 2, 4, 6, 7, 9, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,56,10,<file-scope>,"{ ""Lydian Dominant"",     { 0, 2, 4, 6, 7, 9, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,57,2,<file-scope>,"{ ""Mixolydian b6"",       { 0, 2, 4, 5, 7, 8, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,57,4,<file-scope>,"{ ""Mixolydian b6"",       { 0, 2, 4, 5, 7, 8, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,57,5,<file-scope>,"{ ""Mixolydian b6"",       { 0, 2, 4, 5, 7, 8, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,57,7,<file-scope>,"{ ""Mixolydian b6"",       { 0, 2, 4, 5, 7, 8, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,57,8,<file-scope>,"{ ""Mixolydian b6"",       { 0, 2, 4, 5, 7, 8, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,57,10,<file-scope>,"{ ""Mixolydian b6"",       { 0, 2, 4, 5, 7, 8, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,58,2,<file-scope>,"{ ""Aeolian b5"",          { 0, 2, 3, 5, 6, 8, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,58,3,<file-scope>,"{ ""Aeolian b5"",          { 0, 2, 3, 5, 6, 8, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,58,5,<file-scope>,"{ ""Aeolian b5"",          { 0, 2, 3, 5, 6, 8, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,58,6,<file-scope>,"{ ""Aeolian b5"",          { 0, 2, 3, 5, 6, 8, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,58,8,<file-scope>,"{ ""Aeolian b5"",          { 0, 2, 3, 5, 6, 8, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,58,10,<file-scope>,"{ ""Aeolian b5"",          { 0, 2, 3, 5, 6, 8, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,59,3,<file-scope>,"{ ""Altered"",             { 0, 1, 3, 4, 6, 8, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,59,4,<file-scope>,"{ ""Altered"",             { 0, 1, 3, 4, 6, 8, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,59,6,<file-scope>,"{ ""Altered"",             { 0, 1, 3, 4, 6, 8, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,59,8,<file-scope>,"{ ""Altered"",             { 0, 1, 3, 4, 6, 8, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,59,10,<file-scope>,"{ ""Altered"",             { 0, 1, 3, 4, 6, 8, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,61,2,<file-scope>,"{ ""Harmonic Minor"",      { 0, 2, 3, 5, 7, 8, 11 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,61,3,<file-scope>,"{ ""Harmonic Minor"",      { 0, 2, 3, 5, 7, 8, 11 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,61,5,<file-scope>,"{ ""Harmonic Minor"",      { 0, 2, 3, 5, 7, 8, 11 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,61,7,<file-scope>,"{ ""Harmonic Minor"",      { 0, 2, 3, 5, 7, 8, 11 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,61,8,<file-scope>,"{ ""Harmonic Minor"",      { 0, 2, 3, 5, 7, 8, 11 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,61,11,<file-scope>,"{ ""Harmonic Minor"",      { 0, 2, 3, 5, 7, 8, 11 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,62,3,<file-scope>,"{ ""Locrian #6"",          { 0, 1, 3, 5, 6, 9, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,62,5,<file-scope>,"{ ""Locrian #6"",          { 0, 1, 3, 5, 6, 9, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,62,6,<file-scope>,"{ ""Locrian #6"",          { 0, 1, 3, 5, 6, 9, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,62,9,<file-scope>,"{ ""Locrian #6"",          { 0, 1, 3, 5, 6, 9, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,62,10,<file-scope>,"{ ""Locrian #6"",          { 0, 1, 3, 5, 6, 9, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,63,2,<file-scope>,"{ ""Ionian #5"",           { 0, 2, 4, 5, 8, 9, 11 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,63,4,<file-scope>,"{ ""Ionian #5"",           { 0, 2, 4, 5, 8, 9, 11 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,63,5,<file-scope>,"{ ""Ionian #5"",           { 0, 2, 4, 5, 8, 9, 11 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,63,8,<file-scope>,"{ ""Ionian #5"",           { 0, 2, 4, 5, 8, 9, 11 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,63,9,<file-scope>,"{ ""Ionian #5"",           { 0, 2, 4, 5, 8, 9, 11 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,63,11,<file-scope>,"{ ""Ionian #5"",           { 0, 2, 4, 5, 8, 9, 11 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,64,2,<file-scope>,"{ ""Dorian #4"",           { 0, 2, 3, 6, 7, 9, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,64,3,<file-scope>,"{ ""Dorian #4"",           { 0, 2, 3, 6, 7, 9, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,64,6,<file-scope>,"{ ""Dorian #4"",           { 0, 2, 3, 6, 7, 9, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,64,7,<file-scope>,"{ ""Dorian #4"",           { 0, 2, 3, 6, 7, 9, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,64,9,<file-scope>,"{ ""Dorian #4"",           { 0, 2, 3, 6, 7, 9, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,64,10,<file-scope>,"{ ""Dorian #4"",           { 0, 2, 3, 6, 7, 9, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,65,4,<file-scope>,"{ ""Phrygian Dominant"",   { 0, 1, 4, 5, 7, 8, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,65,5,<file-scope>,"{ ""Phrygian Dominant"",   { 0, 1, 4, 5, 7, 8, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,65,7,<file-scope>,"{ ""Phrygian Dominant"",   { 0, 1, 4, 5, 7, 8, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,65,8,<file-scope>,"{ ""Phrygian Dominant"",   { 0, 1, 4, 5, 7, 8, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,65,10,<file-scope>,"{ ""Phrygian Dominant"",   { 0, 1, 4, 5, 7, 8, 10 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,66,3,<file-scope>,"{ ""Lydian #2"",           { 0, 3, 4, 6, 7, 9, 11 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,66,4,<file-scope>,"{ ""Lydian #2"",           { 0, 3, 4, 6, 7, 9, 11 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,66,6,<file-scope>,"{ ""Lydian #2"",           { 0, 3, 4, 6, 7, 9, 11 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,66,7,<file-scope>,"{ ""Lydian #2"",           { 0, 3, 4, 6, 7, 9, 11 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,66,9,<file-scope>,"{ ""Lydian #2"",           { 0, 3, 4, 6, 7, 9, 11 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,66,11,<file-scope>,"{ ""Lydian #2"",           { 0, 3, 4, 6, 7, 9, 11 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,67,3,<file-scope>,"{ ""Altered Dom bb7"",     { 0, 1, 3, 4, 6, 8,  9 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,67,4,<file-scope>,"{ ""Altered Dom bb7"",     { 0, 1, 3, 4, 6, 8,  9 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,67,6,<file-scope>,"{ ""Altered Dom bb7"",     { 0, 1, 3, 4, 6, 8,  9 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,67,8,<file-scope>,"{ ""Altered Dom bb7"",     { 0, 1, 3, 4, 6, 8,  9 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,67,9,<file-scope>,"{ ""Altered Dom bb7"",     { 0, 1, 3, 4, 6, 8,  9 } },"
src/composing/analysis/key/keymodeanalyzer.cpp,71,21,<file-scope>,"constexpr std::array<size_t, 21> ACTIVE_MODE_INDICES = {"
src/composing/analysis/key/keymodeanalyzer.cpp,72,2,<file-scope>,"0, 1, 2, 3, 4, 5, 6,      // diatonic"
src/composing/analysis/key/keymodeanalyzer.cpp,72,3,<file-scope>,"0, 1, 2, 3, 4, 5, 6,      // diatonic"
src/composing/analysis/key/keymodeanalyzer.cpp,72,4,<file-scope>,"0, 1, 2, 3, 4, 5, 6,      // diatonic"
src/composing/analysis/key/keymodeanalyzer.cpp,72,5,<file-scope>,"0, 1, 2, 3, 4, 5, 6,      // diatonic"
src/composing/analysis/key/keymodeanalyzer.cpp,72,6,<file-scope>,"0, 1, 2, 3, 4, 5, 6,      // diatonic"
src/composing/analysis/key/keymodeanalyzer.cpp,73,7,<file-scope>,"7, 8, 9, 10, 11, 12, 13,  // melodic minor"
src/composing/analysis/key/keymodeanalyzer.cpp,73,8,<file-scope>,"7, 8, 9, 10, 11, 12, 13,  // melodic minor"
src/composing/analysis/key/keymodeanalyzer.cpp,73,9,<file-scope>,"7, 8, 9, 10, 11, 12, 13,  // melodic minor"
src/composing/analysis/key/keymodeanalyzer.cpp,73,10,<file-scope>,"7, 8, 9, 10, 11, 12, 13,  // melodic minor"
src/composing/analysis/key/keymodeanalyzer.cpp,73,11,<file-scope>,"7, 8, 9, 10, 11, 12, 13,  // melodic minor"
src/composing/analysis/key/keymodeanalyzer.cpp,73,12,<file-scope>,"7, 8, 9, 10, 11, 12, 13,  // melodic minor"
src/composing/analysis/key/keymodeanalyzer.cpp,73,13,<file-scope>,"7, 8, 9, 10, 11, 12, 13,  // melodic minor"
src/composing/analysis/key/keymodeanalyzer.cpp,74,14,<file-scope>,"14, 15, 16, 17, 18, 19, 20 // harmonic minor"
src/composing/analysis/key/keymodeanalyzer.cpp,74,15,<file-scope>,"14, 15, 16, 17, 18, 19, 20 // harmonic minor"
src/composing/analysis/key/keymodeanalyzer.cpp,74,16,<file-scope>,"14, 15, 16, 17, 18, 19, 20 // harmonic minor"
src/composing/analysis/key/keymodeanalyzer.cpp,74,17,<file-scope>,"14, 15, 16, 17, 18, 19, 20 // harmonic minor"
src/composing/analysis/key/keymodeanalyzer.cpp,74,18,<file-scope>,"14, 15, 16, 17, 18, 19, 20 // harmonic minor"
src/composing/analysis/key/keymodeanalyzer.cpp,74,19,<file-scope>,"14, 15, 16, 17, 18, 19, 20 // harmonic minor"
src/composing/analysis/key/keymodeanalyzer.cpp,74,20,<file-scope>,"14, 15, 16, 17, 18, 19, 20 // harmonic minor"
src/composing/analysis/key/keymodeanalyzer.cpp,91,21,<file-scope>,"constexpr std::array<CharacteristicCondition, 21> CHARACTERISTIC = {{"
src/composing/analysis/key/keymodeanalyzer.cpp,93,11,<file-scope>,"{ 11, -1, false },  // Ionian:      maj7 — distinguishes from Mixolydian"
src/composing/analysis/key/keymodeanalyzer.cpp,94,9,<file-scope>,"{  9, -1, false },  // Dorian:      maj6 — distinguishes from Aeolian"
src/composing/analysis/key/keymodeanalyzer.cpp,96,6,<file-scope>,"{  6, -1, false },  // Lydian:      aug4 — distinguishes from Ionian"
src/composing/analysis/key/keymodeanalyzer.cpp,97,10,<file-scope>,"{ 10, -1, false },  // Mixolydian:  min7 — distinguishes from Ionian"
src/composing/analysis/key/keymodeanalyzer.cpp,98,8,<file-scope>,"{  8, -1, false },  // Aeolian:     min6 — distinguishes from Dorian"
src/composing/analysis/key/keymodeanalyzer.cpp,99,6,<file-scope>,"{  6, -1, false },  // Locrian:     dim5 — distinguishes from Phrygian"
src/composing/analysis/key/keymodeanalyzer.cpp,101,11,<file-scope>,"{ 11,  9, true  },  // MelodicMinor:     maj7 AND maj6 (vs HarmonicMinor which has min6)"
src/composing/analysis/key/keymodeanalyzer.cpp,101,9,<file-scope>,"{ 11,  9, true  },  // MelodicMinor:     maj7 AND maj6 (vs HarmonicMinor which has min6)"
src/composing/analysis/key/keymodeanalyzer.cpp,103,8,<file-scope>,"{  8,  6, true  },  // LydianAugmented:  aug5 AND aug4 (vs IonianSharp5 which has P4)"
src/composing/analysis/key/keymodeanalyzer.cpp,103,6,<file-scope>,"{  8,  6, true  },  // LydianAugmented:  aug5 AND aug4 (vs IonianSharp5 which has P4)"
src/composing/analysis/key/keymodeanalyzer.cpp,104,6,<file-scope>,"{  6, 10, true  },  // LydianDominant:   aug4 AND min7 — unambiguous combination"
src/composing/analysis/key/keymodeanalyzer.cpp,104,10,<file-scope>,"{  6, 10, true  },  // LydianDominant:   aug4 AND min7 — unambiguous combination"
src/composing/analysis/key/keymodeanalyzer.cpp,105,8,<file-scope>,"{  8,  4, true  },  // MixolydianB6:     min6 AND maj3 (distinguishes from Aeolian)"
src/composing/analysis/key/keymodeanalyzer.cpp,105,4,<file-scope>,"{  8,  4, true  },  // MixolydianB6:     min6 AND maj3 (distinguishes from Aeolian)"
src/composing/analysis/key/keymodeanalyzer.cpp,106,6,<file-scope>,"{  6,  2, true  },  // AeolianB5:        dim5 AND maj2 (Locrian has min2, not maj2)"
src/composing/analysis/key/keymodeanalyzer.cpp,106,2,<file-scope>,"{  6,  2, true  },  // AeolianB5:        dim5 AND maj2 (Locrian has min2, not maj2)"
src/composing/analysis/key/keymodeanalyzer.cpp,107,10,<file-scope>,"{  1, 10, true  },  // Altered:          min2 AND min7 (vs AlteredDomBB7 which has dim7=9)"
src/composing/analysis/key/keymodeanalyzer.cpp,109,11,<file-scope>,"{ 11,  8, true  },  // HarmonicMinor:    maj7 AND min6 — unique combination"
src/composing/analysis/key/keymodeanalyzer.cpp,109,8,<file-scope>,"{ 11,  8, true  },  // HarmonicMinor:    maj7 AND min6 — unique combination"
src/composing/analysis/key/keymodeanalyzer.cpp,110,9,<file-scope>,"{  9, -1, false },  // LocrianSharp6:    maj6 alongside Locrian context"
src/composing/analysis/key/keymodeanalyzer.cpp,111,8,<file-scope>,"{  8, -1, false },  // IonianSharp5:     aug5 (Lydian Augmented also has aug5+aug4)"
src/composing/analysis/key/keymodeanalyzer.cpp,112,6,<file-scope>,"{  6,  3, true  },  // DorianSharp4:     aug4 AND min3 (vs LydianDominant which has maj3)"
src/composing/analysis/key/keymodeanalyzer.cpp,112,3,<file-scope>,"{  6,  3, true  },  // DorianSharp4:     aug4 AND min3 (vs LydianDominant which has maj3)"
src/composing/analysis/key/keymodeanalyzer.cpp,113,4,<file-scope>,"{  4,  1, true  },  // PhrygianDominant: maj3 AND min2 — no diatonic mode has both"
src/composing/analysis/key/keymodeanalyzer.cpp,114,3,<file-scope>,"{  3,  6, true  },  // LydianSharp2:     aug2 AND aug4"
src/composing/analysis/key/keymodeanalyzer.cpp,114,6,<file-scope>,"{  3,  6, true  },  // LydianSharp2:     aug2 AND aug4"
src/composing/analysis/key/keymodeanalyzer.cpp,115,9,<file-scope>,"{  1,  9, true  },  // AlteredDomBB7:    min2 AND dim7=9 (vs Altered which has min7=10)"
src/composing/analysis/key/keymodeanalyzer.cpp,130,21,ionianTonicPcForMode,"constexpr std::array<int, 21> IONIAN_OFFSETS = {"
src/composing/analysis/key/keymodeanalyzer.cpp,133,2,ionianTonicPcForMode,"-2,  // Dorian"
src/composing/analysis/key/keymodeanalyzer.cpp,134,4,ionianTonicPcForMode,"-4,  // Phrygian"
src/composing/analysis/key/keymodeanalyzer.cpp,135,5,ionianTonicPcForMode,"-5,  // Lydian"
src/composing/analysis/key/keymodeanalyzer.cpp,136,7,ionianTonicPcForMode,"-7,  // Mixolydian"
src/composing/analysis/key/keymodeanalyzer.cpp,137,3,ionianTonicPcForMode,"3,  // Aeolian   (+3 = -9 mod 12)"
src/composing/analysis/key/keymodeanalyzer.cpp,140,2,ionianTonicPcForMode,"-2,  // MelodicMinor  ~ Dorian"
src/composing/analysis/key/keymodeanalyzer.cpp,141,4,ionianTonicPcForMode,"-4,  // DorianB2      ~ Phrygian"
src/composing/analysis/key/keymodeanalyzer.cpp,142,5,ionianTonicPcForMode,"-5,  // LydianAug     ~ Lydian"
src/composing/analysis/key/keymodeanalyzer.cpp,143,7,ionianTonicPcForMode,"-7,  // LydianDom     ~ Mixolydian"
src/composing/analysis/key/keymodeanalyzer.cpp,144,3,ionianTonicPcForMode,"3,  // MixolydianB6  ~ Aeolian"
src/composing/analysis/key/keymodeanalyzer.cpp,148,3,ionianTonicPcForMode,"3,  // HarmonicMinor  ~ Aeolian"
src/composing/analysis/key/keymodeanalyzer.cpp,151,2,ionianTonicPcForMode,"-2,  // DorianSharp4   ~ Dorian"
src/composing/analysis/key/keymodeanalyzer.cpp,152,4,ionianTonicPcForMode,"-4,  // PhrygianDom    ~ Phrygian"
src/composing/analysis/key/keymodeanalyzer.cpp,153,5,ionianTonicPcForMode,"-5,  // LydianSharp2   ~ Lydian"
src/composing/analysis/key/keymodeanalyzer.cpp,154,8,ionianTonicPcForMode,"-8,  // AlteredDomBB7  (tonic is 8 semitones below parent Ionian = aug5 above)"
src/composing/analysis/key/keymodeanalyzer.cpp,160,12,ionianTonicPcForMode,return (pc % 12 + 12) % 12;
src/composing/analysis/key/keymodeanalyzer.cpp,160,12,ionianTonicPcForMode,return (pc % 12 + 12) % 12;
src/composing/analysis/key/keymodeanalyzer.cpp,160,12,ionianTonicPcForMode,return (pc % 12 + 12) % 12;
src/composing/analysis/key/keymodeanalyzer.cpp,168,2,possibleIonianFifthsForPc,"std::array<int, 2> possibleIonianFifthsForPc(int ionianPc)"
