file,line,kind,func,context
src/composing/analysis/function/functioncadence.cpp,176,if,cadenceTonicVote,if (arrival.endsPhrase) {
src/composing/analysis/function/functioncadence.cpp,179,if,cadenceTonicVote,if (arrival.isFinalBar) {
src/composing/analysis/function/functioncadence.cpp,182,switch,cadenceTonicVote,switch (c.type) {
src/composing/analysis/function/functioncadence.cpp,183,case,cadenceTonicVote,case FunctionalCadenceType::Half:
src/composing/analysis/function/functioncadence.cpp,184,case,cadenceTonicVote,case FunctionalCadenceType::PhrygianHalf:
src/composing/analysis/function/functioncadence.cpp,187,case,cadenceTonicVote,case FunctionalCadenceType::Plagal:
src/composing/analysis/function/functioncadence.cpp,190,case,cadenceTonicVote,case FunctionalCadenceType::Evaded:
src/composing/analysis/function/functioncadence.cpp,196,ternary,cadenceTonicVote,return v < 0.0 ? 0.0 : v;
src/composing/analysis/function/functioncadence.cpp,220,if,tryAuthentic,if (!arr.endsPhrase) {                         // phrase gate — §5.2 candidate admission:
src/composing/analysis/function/functioncadence.cpp,223,if,tryAuthentic,if (isSecondInversionTonicTriad(arr)) {        // a 6/4 never registers as a tonic arrival
src/composing/analysis/function/functioncadence.cpp,226,if,tryAuthentic,if (arr.quality != ChordQuality::Major && arr.quality != ChordQuality::Minor) {
src/composing/analysis/function/functioncadence.cpp,230,if,tryAuthentic,if (tonicPc < 0) {
src/composing/analysis/function/functioncadence.cpp,239,if,tryAuthentic,if (!formV && !formViio) {
src/composing/analysis/function/functioncadence.cpp,248,if,tryAuthentic,if (!ltResolves) {
src/composing/analysis/function/functioncadence.cpp,256,if,tryAuthentic,if (predIdx >= 0
src/composing/analysis/function/functioncadence.cpp,264,if,tryAuthentic,if (predIdx < 0
src/composing/analysis/function/functioncadence.cpp,274,ternary,tryAuthentic,c.type = bassFiveToOne ? FunctionalCadenceType::PerfectAuthentic
src/composing/analysis/function/functioncadence.cpp,295,if,tryDeceptive,if (!arr.endsPhrase) {
src/composing/analysis/function/functioncadence.cpp,298,if,tryDeceptive,if (dom.quality != ChordQuality::Major || dom.rootPc < 0 || arr.rootPc < 0) {
src/composing/analysis/function/functioncadence.cpp,309,if,tryDeceptive,if (!viMajorKey && !bVIminorKey) {
src/composing/analysis/function/functioncadence.cpp,317,if,tryDeceptive,"if (!eventHasPc(dom, ltPc)) {"
src/composing/analysis/function/functioncadence.cpp,320,if,tryDeceptive,"if (!dominantSeventhPresent(dom) && !dominantTritonePresent(dom, tonicPc)) {"
src/composing/analysis/function/functioncadence.cpp,326,if,tryDeceptive,if (predIdx < 0
src/composing/analysis/function/functioncadence.cpp,352,if,tryHalf,if (!arr.endsPhrase) {
src/composing/analysis/function/functioncadence.cpp,355,if,tryHalf,if (arr.quality != ChordQuality::Major || arr.rootPc < 0) {
src/composing/analysis/function/functioncadence.cpp,360,if,tryHalf,"if (!isPredominant(pred, arr, tonicPc)) {"
src/composing/analysis/function/functioncadence.cpp,367,if,tryHalf,if (pred.bassPc >= 0 && arr.bassPc >= 0
src/composing/analysis/function/functioncadence.cpp,375,ternary,tryHalf,c.type = phrygian ? FunctionalCadenceType::PhrygianHalf : FunctionalCadenceType::Half;
src/composing/analysis/function/functioncadence.cpp,381,ternary,tryHalf,const int predDegree = (pred.rootPc >= 0) ? norm(pred.rootPc - tonicPc) : -1;
src/composing/analysis/function/functioncadence.cpp,400,if,tryPlagal,if (!arr.endsPhrase) {
src/composing/analysis/function/functioncadence.cpp,403,if,tryPlagal,if (isSecondInversionTonicTriad(arr)) {
src/composing/analysis/function/functioncadence.cpp,406,if,tryPlagal,if (arr.quality != ChordQuality::Major && arr.quality != ChordQuality::Minor) {
src/composing/analysis/function/functioncadence.cpp,410,if,tryPlagal,if (tonicPc < 0 || sd.rootPc < 0) {
src/composing/analysis/function/functioncadence.cpp,416,if,tryPlagal,if (r != 5 && r != 2 && r != 8) {
src/composing/analysis/function/functioncadence.cpp,444,if,tryEvaded,if (!arr.endsPhrase) {
src/composing/analysis/function/functioncadence.cpp,447,if,tryEvaded,if (dom.quality != ChordQuality::Major || dom.rootPc < 0 || arr.rootPc < 0) {
src/composing/analysis/function/functioncadence.cpp,453,if,tryEvaded,"if (!eventHasPc(dom, norm(tonicPc + 11))) {"
src/composing/analysis/function/functioncadence.cpp,456,if,tryEvaded,"if (!dominantSeventhPresent(dom) && !dominantTritonePresent(dom, tonicPc)) {"
src/composing/analysis/function/functioncadence.cpp,461,if,tryEvaded,if (predIdx < 0
src/composing/analysis/function/functioncadence.cpp,474,if,tryEvaded,if (isTonic || isSubmediant || isDominant) {
src/composing/analysis/function/functioncadence.cpp,499,if,detectFunctionalCadences,if (events.size() < 2) {
src/composing/analysis/function/functioncadence.cpp,509,if,detectFunctionalCadences,if (c.type == FunctionalCadenceType::None) {
src/composing/analysis/function/functioncadence.cpp,512,if,detectFunctionalCadences,if (c.type == FunctionalCadenceType::None) {
src/composing/analysis/function/functioncadence.cpp,515,if,detectFunctionalCadences,if (c.type == FunctionalCadenceType::None) {
src/composing/analysis/function/functioncadence.cpp,518,if,detectFunctionalCadences,if (c.type == FunctionalCadenceType::None) {
src/composing/analysis/function/functioncadence.cpp,521,if,detectFunctionalCadences,if (c.type != FunctionalCadenceType::None) {
src/composing/analysis/function/functionmodulation.cpp,53,if,decideTonicizationVsModulation,if (c.tonicPc == span.tonicPc && c.minorMode == span.minorMode
src/composing/analysis/function/functionmodulation.cpp,66,ternary,decideTonicizationVsModulation,const int durTicks = (span.endTick > span.startTick) ? (span.endTick - span.startTick) : 0;
src/composing/analysis/function/functionmodulation.cpp,70,ternary,decideTonicizationVsModulation,d.spellingSupport = (s < spellingSupport.size()) ? spellingSupport[s] : false;
src/composing/analysis/function/functionmodulation.cpp,77,ternary,decideTonicizationVsModulation,+ params.wSpelling * (d.spellingSupport ? 1.0 : 0.0);
src/composing/analysis/function/functionmodulation.cpp,119,if,modulationRecompute,if (!modulation.isModulation) {
src/composing/analysis/function/functionmodulation.cpp,138,if,modulationRecompute,if (!fired) {
src/composing/analysis/function/functionmodulation.cpp,153,if,modulationRecompute,if (reread) {
src/composing/analysis/function/functionoutput.cpp,38,if,cadenceVoteForUnit,if (c.arrivalTick >= unit.startTick && c.arrivalTick < unit.endTick) {
src/composing/analysis/function/functionoutput.cpp,39,if,cadenceVoteForUnit,if (c.tonicVote > best) {
src/composing/analysis/function/functionoutput.cpp,53,if,licensedFitForUnit,if (units[i].chord.rootPc < 0) {
src/composing/analysis/function/functionoutput.cpp,57,if,licensedFitForUnit,if (units[j].committed && units[j].chord.rootPc >= 0) {
src/composing/analysis/function/functionoutput.cpp,58,ternary,licensedFitForUnit,"return isLicensedProgression(units[j].chord, units[i].chord) ? 1.0 : 0.0;"
src/composing/analysis/function/functionoutput.cpp,79,if,assembleFunctionOutput,if (!units.empty()) {
src/composing/analysis/function/functionoutput.cpp,92,if,assembleFunctionOutput,if (m.isModulation) {
src/composing/analysis/function/functionprogression.cpp,32,if,rootMotion,if (fromPc < 0 || toPc < 0) {
src/composing/analysis/function/functionprogression.cpp,94,if,isAppliedResolution,if (delta < 0) {
src/composing/analysis/function/functionprogression.cpp,100,if,isAppliedResolution,if (from.quality == ChordQuality::Major && delta == 5) {
src/composing/analysis/function/functionprogression.cpp,106,if,isAppliedResolution,if (from.quality == ChordQuality::Diminished
src/composing/analysis/function/functionprogression.cpp,114,if,isAppliedResolution,if (from.quality == ChordQuality::HalfDiminished
src/composing/analysis/function/functionprogression.cpp,127,if,isLicensedProgression,if (from.rootPc < 0 || to.rootPc < 0) {
src/composing/analysis/function/functionprogression.cpp,148,if,isMetricallyStrong,if (sliceIndex < 0 || sliceIndex >= n) {
src/composing/analysis/function/functionprogression.cpp,165,if,prevailingHarmonyIndex,if (sliceIndex < 0 || sliceIndex >= n) {
src/composing/analysis/function/functionprogression.cpp,169,if,prevailingHarmonyIndex,"if (region[static_cast<size_t>(j)].committed && isMetricallyStrong(region, j)) {"
src/composing/analysis/function/functionprogression.cpp,179,if,establishedNextFunctionIndex,if (sliceIndex < 0) {
src/composing/analysis/function/functionprogression.cpp,183,if,establishedNextFunctionIndex,if (region[static_cast<size_t>(j)].committed) {
src/composing/analysis/function/functionrelationallabel.cpp,78,if,augSixthSpellingSign,if (rootLof == kNoLineOfFifths) {
src/composing/analysis/function/functionrelationallabel.cpp,84,if,augSixthSpellingSign,if (lof == kNoLineOfFifths) {
src/composing/analysis/function/functionrelationallabel.cpp,89,if,augSixthSpellingSign,if (normalizePc(lof * 7) != targetPc) {
src/composing/analysis/function/functionrelationallabel.cpp,93,if,augSixthSpellingSign,if (dist == 10) {
src/composing/analysis/function/functionrelationallabel.cpp,96,if,augSixthSpellingSign,if (dist == -2) {
src/composing/analysis/function/functionrelationallabel.cpp,115,if,tryAugmentedSixth,if (root < 0 || in.identity.quality != ChordQuality::Major) {
src/composing/analysis/function/functionrelationallabel.cpp,118,if,tryAugmentedSixth,if (root != normalizePc(in.keyTonicPc + 8)) {
src/composing/analysis/function/functionrelationallabel.cpp,123,if,tryAugmentedSixth,if (sign != 1) {
src/composing/analysis/function/functionrelationallabel.cpp,142,if,tryNeapolitan,if (root < 0 || in.identity.quality != ChordQuality::Major) {
src/composing/analysis/function/functionrelationallabel.cpp,145,if,tryNeapolitan,if (root != normalizePc(in.keyTonicPc + 1)) {
src/composing/analysis/function/functionrelationallabel.cpp,169,switch,triadFamily,switch (q) {
src/composing/analysis/function/functionrelationallabel.cpp,170,case,triadFamily,case ChordQuality::Major:          return ChordQuality::Major;
src/composing/analysis/function/functionrelationallabel.cpp,171,case,triadFamily,case ChordQuality::Minor:          return ChordQuality::Minor;
src/composing/analysis/function/functionrelationallabel.cpp,172,case,triadFamily,case ChordQuality::Diminished:     return ChordQuality::Diminished;
src/composing/analysis/function/functionrelationallabel.cpp,173,case,triadFamily,case ChordQuality::HalfDiminished: return ChordQuality::Diminished;
src/composing/analysis/function/functionrelationallabel.cpp,174,case,triadFamily,case ChordQuality::Augmented:      return ChordQuality::Augmented;
src/composing/analysis/function/functionrelationallabel.cpp,189,if,tryModalMixture,if (root < 0) {
src/composing/analysis/function/functionrelationallabel.cpp,194,if,tryModalMixture,if (degree < 0) {
src/composing/analysis/function/functionrelationallabel.cpp,196,else-if,tryModalMixture,} else if (in.keyMode == KeySigMode::Ionian && degree < 7) {
src/composing/analysis/function/functionrelationallabel.cpp,199,if,tryModalMixture,if (cq != ChordQuality::Unknown && cq != dq) {
src/composing/analysis/function/functionrelationallabel.cpp,203,if,tryModalMixture,if (!borrowed) {
src/composing/analysis/function/functionrelationallabel.cpp,218,if,emitAppliedLabel,if (in.identity.rootPc < 0 || in.nextRootPc < 0) {
src/composing/analysis/function/functionrelationallabel.cpp,244,if,emitAppliedLabel,if (tl.isApplied) {
src/composing/analysis/function/functionrelationallabel.cpp,275,if,emitAppliedLabel,if (!dominantRel && !leadingToneRel) {
src/composing/analysis/function/functionrelationallabel.cpp,282,if,emitAppliedLabel,if (targetDegree <= 0) {
src/composing/analysis/function/functionrelationallabel.cpp,296,if,emitAppliedLabel,if (!hasForeignTone) {
src/composing/analysis/function/functionrelationallabel.cpp,307,if,emitAppliedLabel,if (label.find('/') == std::string::npos) {
src/composing/analysis/function/functionrelationallabel.cpp,324,if,classifyRelationalLabel,if (RelationalLabel a6 = tryAugmentedSixth(in); a6.role != RelationalRole::None) {
src/composing/analysis/function/functionrelationallabel.cpp,327,if,classifyRelationalLabel,if (RelationalLabel neap = tryNeapolitan(in); neap.role != RelationalRole::None) {
src/composing/analysis/function/functionrelationallabel.cpp,330,if,classifyRelationalLabel,if (RelationalLabel app = emitAppliedLabel(in); app.role != RelationalRole::None) {
src/composing/analysis/function/functionrelationallabel.cpp,333,if,classifyRelationalLabel,if (RelationalLabel mix = tryModalMixture(in); mix.role != RelationalRole::None) {
src/composing/analysis/function/functionresolver.cpp,74,if,cadenceVoteFor,if (tonicPc < 0) {
src/composing/analysis/function/functionresolver.cpp,79,if,cadenceVoteFor,if (c.tonicPc == tonicPc) {
src/composing/analysis/function/functionresolver.cpp,97,if,plausibility,"if (hasPrev && isLicensedProgression(prevChord, reading)) {"
src/composing/analysis/function/functionresolver.cpp,100,if,plausibility,"if (hasNext && isLicensedProgression(reading, nextChord)) {"
src/composing/analysis/function/functionresolver.cpp,103,if,plausibility,"if (cadenceVoteFor(reading.rootPc, cadences) > 0.0) {"
src/composing/analysis/function/functionresolver.cpp,117,switch,degreeFunctionalBias,switch (degree) {
src/composing/analysis/function/functionresolver.cpp,118,case,degreeFunctionalBias,"case 0: case 2: return FunctionalBias::Tonic;        // 1̂, 3̂"
src/composing/analysis/function/functionresolver.cpp,118,case,degreeFunctionalBias,"case 0: case 2: return FunctionalBias::Tonic;        // 1̂, 3̂"
src/composing/analysis/function/functionresolver.cpp,119,case,degreeFunctionalBias,"case 1: case 3: return FunctionalBias::Predominant;  // 2̂, 4̂"
src/composing/analysis/function/functionresolver.cpp,119,case,degreeFunctionalBias,"case 1: case 3: return FunctionalBias::Predominant;  // 2̂, 4̂"
src/composing/analysis/function/functionresolver.cpp,120,case,degreeFunctionalBias,"case 4: case 6: return FunctionalBias::Dominant;     // 5̂, 7̂"
src/composing/analysis/function/functionresolver.cpp,120,case,degreeFunctionalBias,"case 4: case 6: return FunctionalBias::Dominant;     // 5̂, 7̂"
src/composing/analysis/function/functionresolver.cpp,127,if,bassScaleDegreeBias,if (bassPc < 0) {
src/composing/analysis/function/functionresolver.cpp,140,if,rootFunctionalBias,if (rootPc < 0) {
src/composing/analysis/function/functionresolver.cpp,173,ternary,resolveAbstained,const ProgressionChord nextChord = hasNext ? prog[static_cast<size_t>(nextIdx)].chord : ProgressionChord{};
src/composing/analysis/function/functionresolver.cpp,174,ternary,resolveAbstained,const ProgressionChord prevChord = hasPrev ? prog[static_cast<size_t>(prevIdx)].chord : ProgressionChord{};
src/composing/analysis/function/functionresolver.cpp,200,if,resolveAbstained,if (!hasB) {
src/composing/analysis/function/functionresolver.cpp,204,if,resolveAbstained,if (bias == FunctionalBias::None) {
src/composing/analysis/function/functionresolver.cpp,209,if,resolveAbstained,if (aMatch != bMatch) {
src/composing/analysis/function/functionresolver.cpp,210,ternary,resolveAbstained,"return pick(aMatch ? readA : readB, ResolutionBasis::BassDegreePrior, 0.25);"
src/composing/analysis/function/functionresolver.cpp,215,switch,resolveAbstained,switch (oq.ambiguity) {
src/composing/analysis/function/functionresolver.cpp,216,case,resolveAbstained,case AmbiguityKind::TransitionVsContinuation: {
src/composing/analysis/function/functionresolver.cpp,217,if,resolveAbstained,if (!hasB) {
src/composing/analysis/function/functionresolver.cpp,224,if,resolveAbstained,if (aIn != bIn) {
src/composing/analysis/function/functionresolver.cpp,225,ternary,resolveAbstained,"return pick(aIn ? readA : readB, ResolutionBasis::Progression, 1.0);"
src/composing/analysis/function/functionresolver.cpp,231,if,resolveAbstained,if (aPrev != bPrev) {
src/composing/analysis/function/functionresolver.cpp,232,ternary,resolveAbstained,"return pick(aPrev ? readA : readB, ResolutionBasis::NeighbourHarmony, 0.5);"
src/composing/analysis/function/functionresolver.cpp,237,case,resolveAbstained,case AmbiguityKind::ShareTone: {
src/composing/analysis/function/functionresolver.cpp,238,if,resolveAbstained,if (!hasB) {
src/composing/analysis/function/functionresolver.cpp,245,if,resolveAbstained,if (aIn != bIn) {
src/composing/analysis/function/functionresolver.cpp,246,ternary,resolveAbstained,"return pick(aIn ? readA : readB, ResolutionBasis::Progression, 1.0);"
src/composing/analysis/function/functionresolver.cpp,251,case,resolveAbstained,case AmbiguityKind::RelativePair: {
src/composing/analysis/function/functionresolver.cpp,252,if,resolveAbstained,if (!hasB) {
src/composing/analysis/function/functionresolver.cpp,260,if,resolveAbstained,if (voteA != voteB) {
src/composing/analysis/function/functionresolver.cpp,261,ternary,resolveAbstained,"return pick(voteA > voteB ? readA : readB, ResolutionBasis::CadenceVote,"
src/composing/analysis/function/functionresolver.cpp,268,case,resolveAbstained,case AmbiguityKind::CloseReading:
src/composing/analysis/function/functionresolver.cpp,269,case,resolveAbstained,case AmbiguityKind::InsufficientEvidence: {
src/composing/analysis/function/functionresolver.cpp,270,if,resolveAbstained,if (!hasB) {
src/composing/analysis/function/functionresolver.cpp,277,if,resolveAbstained,if (std::fabs(plausA - plausB) > params.decidingMargin) {
src/composing/analysis/function/functionresolver.cpp,278,ternary,resolveAbstained,"return pick(plausA > plausB ? readA : readB, ResolutionBasis::Progression,"
src/composing/analysis/function/functionresolver.cpp,284,case,resolveAbstained,case AmbiguityKind::SymmetricRotation: {
src/composing/analysis/function/functionresolver.cpp,292,if,resolveAbstained,if (c.rootPc < 0) {
src/composing/analysis/function/functionresolver.cpp,296,if,resolveAbstained,if (e.rootPc == c.rootPc && e.quality == c.quality) {
src/composing/analysis/function/functionresolver.cpp,303,if,resolveAbstained,if (hasB) {
src/composing/analysis/function/functionresolver.cpp,313,if,resolveAbstained,if (hasNext) {
src/composing/analysis/function/functionresolver.cpp,315,if,resolveAbstained,"if (isAppliedResolution(toPC(c), nextChord)) {"
src/composing/analysis/function/functionresolver.cpp,321,if,resolveAbstained,if (appliedHits == 1) {
src/composing/analysis/function/functionresolver.cpp,330,if,resolveAbstained,if (cad.tonicPc >= 0 && cad.tonicPc == normPc(c.rootPc + 1)) {
src/composing/analysis/function/functionresolver.cpp,337,if,resolveAbstained,if (pinHits == 1) {
src/composing/analysis/function/functionresolver.cpp,343,case,resolveAbstained,case AmbiguityKind::None:
src/composing/analysis/function/functionresolver.cpp,389,if,attemptFineGrainOverride,if (s.decision != SliceDecision::Commit) {
src/composing/analysis/function/functionresolver.cpp,393,if,attemptFineGrainOverride,if (committed.rootPc < 0) {
src/composing/analysis/function/functionresolver.cpp,404,if,attemptFineGrainOverride,if (prog[static_cast<size_t>(j)].committed) {
src/composing/analysis/function/functionresolver.cpp,412,ternary,attemptFineGrainOverride,const ProgressionChord nextChord = hasNext ? prog[static_cast<size_t>(nextIdx)].chord : ProgressionChord{};
src/composing/analysis/function/functionresolver.cpp,413,ternary,attemptFineGrainOverride,const ProgressionChord prevChord = hasPrev ? prog[static_cast<size_t>(prevIdx)].chord : ProgressionChord{};
src/composing/analysis/function/functionresolver.cpp,425,if,attemptFineGrainOverride,if (hasPrev) {
src/composing/analysis/function/functionresolver.cpp,428,if,attemptFineGrainOverride,if (hasNext) {
src/composing/analysis/function/functionresolver.cpp,436,if,attemptFineGrainOverride,"if (c.rootPc < 0 || sameRootQuality(c, committed)) {"
src/composing/analysis/function/functionresolver.cpp,440,if,attemptFineGrainOverride,if (!haveBest || p > bestPlaus) {
src/composing/analysis/function/functionresolver.cpp,446,if,attemptFineGrainOverride,if (!haveBest) {
src/composing/analysis/function/functionresolver.cpp,451,if,attemptFineGrainOverride,if (contradictionStrength <= 0.0) {
src/composing/analysis/function/functionresolver.cpp,468,if,attemptFineGrainOverride,"if (!result.closure.tryOverride(i, s.confidence.composite, contradictionStrength, params.override)) {"
src/composing/analysis/function/functionresolver.cpp,493,if,attemptFineGrainOverride,if (region[static_cast<size_t>(j)].decision == SliceDecision::Abstain) {
src/composing/analysis/function/functionresolver.cpp,518,if,resolveCarriedReadings,if (s.decision == SliceDecision::Abstain) {
src/composing/analysis/function/functionresolver.cpp,548,if,hasForwardCadenceAnchor,if (c.arrivalTick >= fromTick) {
src/composing/analysis/function/functionresolver.cpp,567,if,isCutDecision,if (i < 0 || i >= n) {
src/composing/analysis/function/functionresolver.cpp,570,if,isCutDecision,if (region[static_cast<size_t>(i)].decision != SliceDecision::Abstain) {
src/composing/analysis/function/functionresolver.cpp,573,if,isCutDecision,"if (hasForwardCadenceAnchor(i, region, cadences)) {"
src/composing/analysis/function/functionresolver.cpp,576,if,isCutDecision,"if (establishedNextFunctionIndex(prog, i) >= 0) {"
src/composing/analysis/function/functionresolver.cpp,580,if,isCutDecision,"if (slicesPast >= std::max(1, ext.maxForwardExtendSlices)) {"
src/composing/analysis/function/functionresolver.cpp,583,if,isCutDecision,if (ext.maxForwardExtendBeats > 0
src/composing/analysis/function/functionresolver.cpp,599,if,firstCutSelectionSlice,"if (isCutDecision(i, region, cadences, prog, ext)) {"
src/composing/analysis/function/functionresolver.cpp,620,if,resolveCarriedReadingsExtending,if (!ext.enableForwardExtension || !provider.supply) {
src/composing/analysis/function/functionresolver.cpp,630,if,resolveCarriedReadingsExtending,"if (firstCutSelectionSlice(region, cadences, selectionCount, ext) < 0) {"
src/composing/analysis/function/functionresolver.cpp,635,ternary,resolveCarriedReadingsExtending,const int fromTick = region.empty() ? 0 : region.back().endTick;
src/composing/analysis/function/functionresolver.cpp,637,if,resolveCarriedReadingsExtending,if (st == ForwardSupply::Supplied && !more.empty()) {
src/composing/analysis/function/functionresolver.cpp,642,if,resolveCarriedReadingsExtending,if (st == ForwardSupply::Refused) {
src/composing/analysis/function/functionresolver.cpp,655,if,resolveCarriedReadingsExtending,if (static_cast<int>(result.readings.size()) > selectionCount) {
src/composing/analysis/function/functionresolver.cpp,665,if,resolveCarriedReadingsExtending,"if (isCutDecision(i, region, cadences, finalProg, ext)) {"
src/composing/analysis/function/functionresolver.cpp,667,if,resolveCarriedReadingsExtending,if (denied) {
src/composing/analysis/function/tonicizationlabeler.cpp,46,if,keyScale,"if (!pcInMask(collMask, tonicPc)) {"
src/composing/analysis/function/tonicizationlabeler.cpp,52,if,keyScale,"if (pcInMask(collMask, pc)) {"
src/composing/analysis/function/tonicizationlabeler.cpp,70,if,labelTonicizations,if (regions.size() < 2) {
src/composing/analysis/function/tonicizationlabeler.cpp,79,if,labelTonicizations,if (a.rootPc < 0 || b.rootPc < 0) {
src/composing/analysis/function/tonicizationlabeler.cpp,92,if,labelTonicizations,"if (!keyScale(a.keyTonicPc, collMask, scale)) {"
src/composing/analysis/function/tonicizationlabeler.cpp,97,if,labelTonicizations,if (scale[s] == d) {
src/composing/analysis/function/tonicizationlabeler.cpp,102,if,labelTonicizations,if (degree <= 0) {
src/composing/analysis/function/tonicizationlabeler.cpp,113,if,labelTonicizations,"if (pcInMask(collMask, lt)) {"
src/composing/analysis/function/tonicizationlabeler.cpp,120,if,labelTonicizations,if (a.quality == ChordQuality::Major) {
src/composing/analysis/function/tonicizationlabeler.cpp,123,if,labelTonicizations,"if (a.rootPc == normalizePc(d + 7) && pcInMask(a.pitchClassMask, lt)) {"
src/composing/analysis/function/tonicizationlabeler.cpp,127,else-if,labelTonicizations,} else if (a.quality == ChordQuality::Diminished
src/composing/analysis/function/tonicizationlabeler.cpp,131,if,labelTonicizations,if (a.rootPc == lt) {
src/composing/analysis/function/tonicizationlabeler.cpp,137,if,labelTonicizations,if (kind == AppliedKind::None) {
src/composing/analysis/function/tonicizationlabeler.cpp,148,if,labelTonicizations,if (kind == AppliedKind::AppliedDominant) {
src/composing/analysis/function/tonicizationlabeler.cpp,150,if,labelTonicizations,if (hasSeventh) {
src/composing/analysis/function/tonicizationlabeler.cpp,156,ternary,labelTonicizations,"? ""\xc3\xb8""   // ø (half-diminished)"
src/composing/analysis/function/tonicizationlabeler.cpp,158,if,labelTonicizations,if (hasSeventh) {
src/composing/analysis/function/tonicizationlabeler.cpp,163,ternary,labelTonicizations,label += (degMajorThird ? kUpper[degree] : kLower[degree]);
src/composing/analysis/progression/progressionrecognizer.cpp,34,if,idiomIndex,if (bit == (1u << i)) {
src/composing/analysis/progression/progressionrecognizer.cpp,46,if,maxWeightOverIdioms,if ((idioms & static_cast<IdiomSet>(1u << i)) != 0) {
src/composing/analysis/progression/progressionrecognizer.cpp,47,if,maxWeightOverIdioms,if (!any || w[i] > best) {
src/composing/analysis/progression/progressionrecognizer.cpp,53,ternary,maxWeightOverIdioms,"return any ? best : 0.0;  // §4.5: the MAX over the set, never the sum; empty set → 0"
src/composing/analysis/progression/progressionrecognizer.cpp,67,if,normaliseToUnit,if (sum <= 0.0) {
src/composing/analysis/progression/progressionrecognizer.cpp,89,if,blendIdiomWeights,if (evidence <= 0.0) {
src/composing/analysis/progression/progressionrecognizer.cpp,95,ternary,blendIdiomWeights,const double alpha = (blendRate > 0.0) ? evidence / (evidence + blendRate) : 1.0;
src/composing/analysis/progression/progressionrecognizer.cpp,112,if,recognitionPriorStrength,if (modeContradicts) {
src/composing/analysis/progression/progressionrecognizer.cpp,115,if,recognitionPriorStrength,if (chordsOnly) {
src/composing/analysis/progression/progressionrecognizer.cpp,151,if,selectCandidateFillingMember,if (candidates[i].rootPc == memberRootPc && candidates[i].quality == memberQuality) {
src/composing/analysis/progression/progressionrecognizer.cpp,171,if,modeContradictsLocalKey,if (entryMode == Mode::Major) {
src/composing/analysis/progression/progressionrecognizer.cpp,174,if,modeContradictsLocalKey,if (entryMode == Mode::Minor) {
src/composing/analysis/progression/progressionrecognizer.cpp,190,if,anchorRootPc,if (c.spanStart < 0 || c.spanStart >= static_cast<int>(progression.size())) {
src/composing/analysis/progression/progressionrecognizer.cpp,207,if,recognizeProgressions,if (progression.empty()) {
src/composing/analysis/progression/progressionrecognizer.cpp,226,if,recognizeProgressions,if (!c.entry) {
src/composing/analysis/progression/progressionrecognizer.cpp,230,if,recognizeProgressions,if ((c.entry->idioms & static_cast<IdiomSet>(1u << i)) != 0) {
